stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,wheelchair_boarding
ab55fe2f-e546-4b91-b6c6-2eb1fee3175e,"1202","Prices Fork/Plantation Wbnd","226",37.2255080774729,-80.4446794357705,0,0
997b782e-f346-4331-8455-2271e9c1d212,"1203","Prices Fork/Huntington Wbnd","227",37.2245009079278,-80.4473978547691,0,0
8982318c-dbe8-4c18-b2dd-fd48ccb95a15,"1204","Hethwood Square on Hethwood","228",37.2167788277137,-80.4533697934967,0,0
cd9f1a37-4029-43fc-912b-306abed74459,"1205","Tall Oaks/Hethwood Ebnd","229",37.2144882210784,-80.4522285134929,0,0
da5a5482-bc08-449f-84b6-e20b2ce44ca5,"1206","Tall Oaks/Foxhunt Ebnd","230",37.2157649526456,-80.4504797131109,0,0
09d2eff1-ab20-4f28-a26f-69ab6b5e8808,"1207","Tall Oaks/Heather Ebnd","231",37.2172079811816,-80.4486531286629,0,0
c31353ee-0d3f-4fee-bde4-71c33cbff35a,"1212","Heather/Tall Oaks Nbnd","236",37.2177310119707,-80.4482695727509,0,0
6af38138-776d-42ac-bdb4-3058004902f4,"1213","Heather/Plymouth Nbnd","237",37.2196031939747,-80.4481220512463,0,0
271bd9e6-1c54-4633-9c67-adb39d0f8fed,"1214","Heather/Huntington Nbnd","238",37.2220426632191,-80.4489146440574,0,0
8dde3dd7-720a-4192-98ec-2fca01adb674,"1215","Prices Fork/Huntington Ebnd","239",37.2248978748857,-80.4463356999359,0,0
4758e93a-fb58-4abc-a025-e43200e180f8,"1216","Prices Fork/Plantation Ebnd","240",37.2253243461444,-80.445132729121,0,0
37515325-33c7-47ee-9ab8-0e732c420bb7,"1218","Prices Fork/Old Glade Ebnd","242",37.2314196664941,-80.4344079157357,0,0
8c8f77c3-6c62-4bb9-9051-09eddb7d5bdd,"1500","Roanoke/Church Ebnd","200",37.230159028182,-80.4127222545578,0,0
9a3e36b5-469f-4859-b02e-a58553fa404f,"1501","Roanoke/Wharton Ebnd","201",37.231247,-80.411105,0,0
56d338fc-ac58-4470-a996-12a1adeddbc7,"1502","Roanoke/Rutledge Ebnd","202",37.2318126101382,-80.4102640098491,0,0
1144b5b3-ff3f-454e-8f61-c111071493e0,"1503","Roanoke/Woolwine Ebnd","203",37.2326950569567,-80.4089711850268,0,0
532cdee1-13ab-4650-ac35-6fe9413918c1,"1504","Harding/Silverleaf Ebnd","204",37.2357930085536,-80.4083086793607,0,0
