shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
9885263e-7059-44c1-ab40-68928384f6b4,37.2256193891537,-80.4252106204754,192,8524.63
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.216595,-80.422696,58,2800.35
20b39863-2db9-4014-9d04-237b2f1bc1be,37.2251553669664,-80.4457362261853,136,7361.26
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1895329469164,-80.4054172578703,308,18654.53
bc10d5d6-a28a-4e07-84d2-f11d152562a4,37.2034227671279,-80.3991690515976,64,4008.94
0446bbaf-909f-4b61-9154-3c47264af370,37.2323705096466,-80.4235328986366,10,406.86
f48ca261-05db-42bb-adbe-b89e0f620cf0,37.2357433876838,-80.4209472489922,20,952.55
20b39863-2db9-4014-9d04-237b2f1bc1be,37.225962711928,-80.4427683617334,39,2489.35
4f9c183a-37c9-4ac4-a11e-74ea77a6e777,37.2173420916404,-80.4191595565772,325,16910.95
bc10d5d6-a28a-4e07-84d2-f11d152562a4,37.2141703792912,-80.4004122555502,47,2801.43
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.2239108219094,-80.4183790337073,336,17740.98
51481b8d-dcd5-447a-b06c-7df6be3571c6,37.2277168767284,-80.4395483696191,151,6668.73
bba5af24-a01c-49e3-a647-8a125e6c79ab,37.2339302142817,-80.4190482448964,14,791.58
9885263e-7059-44c1-ab40-68928384f6b4,37.2175244818642,-80.4533013971628,86,3930.68
b164a63b-0a08-49cf-a4b0-38d9065ad3e4,37.224711461348,-80.4469847945562,58,3022.69
1aeb7909-aab9-42ac-90d0-67a7ddd5d997,37.229775,-80.419097,120,7267.01
56ddb11e-f488-48e1-bf6b-7efaf09ab74d,37.2296722072168,-80.4212355864784,129,6138.24
59d7c53c-fafa-4c5a-9840-bfa25ae03451,37.234595402157,-80.4198824119498,137,5766.7
8fc60eda-dc4f-4d04-8131-338008a4c332,37.2303548294517,-80.4210102809078,98,4528.1
59d7c53c-fafa-4c5a-9840-bfa25ae03451,37.2466090170508,-80.415588195061,70,3256.09
4f9c183a-37c9-4ac4-a11e-74ea77a6e777,37.2186617385543,-80.4192494105845,40,1780.1
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.216541,-80.416919,52,2210.41
59d4608c-6241-4306-8f4a-3b4973ae0da9,37.2467900661701,-80.4190308105368,74,3745.09
bc10d5d6-a28a-4e07-84d2-f11d152562a4,37.2267848090401,-80.4111866898052,17,1074.29
822c6443-c856-45db-b645-16f04692cedb,37.2335775037752,-80.4185869049184,13,734.99
8fc60eda-dc4f-4d04-8131-338008a4c332,37.2395400547707,-80.426954056439,63,3293.27
02eb564f-2047-432f-875b-0e859bafb38c,37.2266493574768,-80.4248820498515,6,277.36
805f4df8-bab6-4308-bf75-8458aa951303,37.2423429633583,-80.4222481204419,27,1104.59
a302906b-add4-47af-bf26-fe2dcd41641c,37.2279797332275,-80.4124835379412,15,898.49
602ae1e9-3c7b-4bbf-92f8-22a6ba919378,37.2334018190743,-80.425088579958,112,5544.72
56ddb11e-f488-48e1-bf6b-7efaf09ab74d,37.2367076418822,-80.4345487317174,35,1964.43
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.205258739308,-80.3989008306802,329,20509.04
aa57cadf-5939-4d86-ad1e-29b6e433aaa4,37.2430081512337,-80.4172323892851,121,6905.72
8c8ada80-c0df-4d4d-98d5-2925d4a5ef2d,37.2275908128972,-80.4176642249622,129,6339.43
e52bcf8a-1dbe-4e8b-9c32-c7ccc3a47868,37.2357836208214,-80.4340619107522,93,4391.04
4f9c183a-37c9-4ac4-a11e-74ea77a6e777,37.2052641037264,-80.4084991162121,215,11870.87
9862e5d8-5942-4691-a103-3a1123d132f0,37.2297097581452,-80.4208788526582,5,221.19
1327e202-79fd-4bfc-9b07-91089ed9f814,37.2314478296904,-80.4159797976005,182,11850.7
59d7c53c-fafa-4c5a-9840-bfa25ae03451,37.2475263325886,-80.417567665432,79,3503.28
56ddb11e-f488-48e1-bf6b-7efaf09ab74d,37.2315229315473,-80.4291789489495,26,1039.24
c55362c0-b8a4-4559-bb46-5a5f05c25088,37.2210596335566,-80.4227108015246,152,7586.21
c5eb855b-bb1f-42d9-9f52-376d07b5085c,37.2445235994174,-80.4263089851325,62,2852.76
5b58cb40-617c-4bcc-a293-60964dd6fa59,37.2396004044771,-80.3984743594214,74,3250.08
add3910a-81c9-4531-9144-51bfe7ee16ee,37.2390465282826,-80.435648437479,41,2243.66
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.216289,-80.423579,299,15939.97
add3910a-81c9-4531-9144-51bfe7ee16ee,37.2440005686283,-80.4277131216355,58,3254
9f8a2852-98a5-45fd-917b-8e31ba66860c,37.2277168767284,-80.4395483696191,65,2654.54
59d4608c-6241-4306-8f4a-3b4973ae0da9,37.2343244990304,-80.4216955853519,102,5636.73
59d7c53c-fafa-4c5a-9840-bfa25ae03451,37.2293785053121,-80.4205355298838,3,173.46
4b61f4ba-c195-4cc5-9855-00e2c9884b61,37.22468866257,-80.4247600093341,91,4765.67
b164a63b-0a08-49cf-a4b0-38d9065ad3e4,37.2296038108828,-80.4212704551977,112,6157.84
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.2296735483213,-80.4212382686876,367,18752.16
df2d5768-1175-4473-9e45-f9820df8b6a8,37.2361886344068,-80.4210800183463,137,7745.69
822c6443-c856-45db-b645-16f04692cedb,37.229775,-80.419097,0,0
822c6443-c856-45db-b645-16f04692cedb,37.2347402414525,-80.420086259847,163,7540.08
1327e202-79fd-4bfc-9b07-91089ed9f814,37.2259385720455,-80.4102492576986,19,1199.72
497c4895-853b-43b3-b572-3d12f316afe6,37.2195803951967,-80.4032272340791,165,7324.17
fcc07952-5da0-4344-aa13-e6cfe723656e,37.2306351203105,-80.4153293618756,11,626.16
c34a1df3-f0aa-409a-8563-64e4257176a5,37.207751852736,-80.4199387383424,96,5435.73
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.2178020905138,-80.419303054768,43,1876.15
4f9c183a-37c9-4ac4-a11e-74ea77a6e777,37.2075426404203,-80.4204362881444,97,4179.33
56ddb11e-f488-48e1-bf6b-7efaf09ab74d,37.2348488709241,-80.420960660038,103,5138.19
af3fbd2c-d927-41a3-9bac-24fe85f83e43,37.227181775998,-80.4400566482578,75,3979.39
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.215345,-80.424974,294,15764.57
4f9c183a-37c9-4ac4-a11e-74ea77a6e777,37.212395,-80.424295,86,3493.14
8c8ada80-c0df-4d4d-98d5-2925d4a5ef2d,37.2424113596923,-80.4324968416987,42,2131.11
51481b8d-dcd5-447a-b06c-7df6be3571c6,37.2327500422448,-80.4245628669598,14,507.95
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.2240221335901,-80.4081356768689,368,22829.36
b2d2e351-0605-44f1-a9ff-22334b9a86c8,37.2209684384446,-80.4481300978738,119,6583.46
51481b8d-dcd5-447a-b06c-7df6be3571c6,37.228095068222,-80.4195538413259,210,9127.52
5b58cb40-617c-4bcc-a293-60964dd6fa59,37.2377778433429,-80.4058853033713,51,2126.02
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.2076391999506,-80.4208936048087,270,14762.98
c34a1df3-f0aa-409a-8563-64e4257176a5,37.2054599049962,-80.4125184066605,63,3855.66
fcc07952-5da0-4344-aa13-e6cfe723656e,37.2317764003143,-80.4103216773463,112,5171.06
c34a1df3-f0aa-409a-8563-64e4257176a5,37.2169169614862,-80.42105185515,135,6970.2
9d1c1bc0-10f6-4027-8ea7-b854a16d2e0c,37.2480077891354,-80.417430872764,96,5851.07
59d7c53c-fafa-4c5a-9840-bfa25ae03451,37.2352109691626,-80.4205261421517,34,1270.08
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.2209067476336,-80.4228985561668,21,1001.43
61f2adfb-cc5a-402a-a474-43298556829f,37.2248495951205,-80.4367588720774,71,3375.25
fcc07952-5da0-4344-aa13-e6cfe723656e,37.2296413618112,-80.4193204891277,132,6263.73
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.1645629206039,-80.4288691537898,166,10459.05
0446bbaf-909f-4b61-9154-3c47264af370,37.2315054971877,-80.4310551542672,26,1180.98
ba922046-09c3-4ac6-9c34-d52e7c93d497,37.2401609861947,-80.4192990314543,85,4919.38
61f2adfb-cc5a-402a-a474-43298556829f,37.2222907675678,-80.4281717794044,100,4737.77
ba922046-09c3-4ac6-9c34-d52e7c93d497,37.2365896246785,-80.4211041582289,91,5349.67
61f2adfb-cc5a-402a-a474-43298556829f,37.2245143189737,-80.4304395872616,89,4059.85
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.212626,-80.424911,82,3430
497c4895-853b-43b3-b572-3d12f316afe6,37.2091506248206,-80.4050109031803,71,3704.04
9f8a2852-98a5-45fd-917b-8e31ba66860c,37.2302301067251,-80.4285204665971,91,3917.92
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.2197118234463,-80.4033693911654,33,2016.67
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.1936608668364,-80.4011512041778,185,10146.03
0446bbaf-909f-4b61-9154-3c47264af370,37.2259680763464,-80.4229347659906,196,8737.58
39a0aa5c-58bd-4641-b2a8-cc472157ebd3,37.2293329077561,-80.4215453816381,194,9328.98
a302906b-add4-47af-bf26-fe2dcd41641c,37.2130384870194,-80.3941130873032,85,4371.48
bc84683a-7924-4c06-be40-bd1ea4716a47,37.2236278488414,-80.4077293221789,71,5022.08
1327e202-79fd-4bfc-9b07-91089ed9f814,37.2091466015069,-80.3985776244746,120,7663.87
1aeb7909-aab9-42ac-90d0-67a7ddd5d997,37.2360022208692,-80.4210263741628,95,6240.04
fcc07952-5da0-4344-aa13-e6cfe723656e,37.2293610709525,-80.4139614351965,15,812.43
497c4895-853b-43b3-b572-3d12f316afe6,37.2085605388022,-80.3944966432152,108,4809.22
e52bcf8a-1dbe-4e8b-9c32-c7ccc3a47868,37.2257508174032,-80.415718282206,155,7400.14
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.206025851132,-80.3988793730068,331,20594.31
d401a816-6b6a-4642-acd6-9242c1c0f590,37.2222880853586,-80.4199078929369,32,1364.62
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.1876111440427,-80.4103283828693,92,6409.52
8c8ada80-c0df-4d4d-98d5-2925d4a5ef2d,37.2244486048489,-80.4245373859726,92,4798.83
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1675629715659,-80.4274690406006,188,10997.84
eb802992-f6a3-41d9-b1be-64a865871d09,37.2193309497434,-80.4029590131616,69,3936.18
02eb564f-2047-432f-875b-0e859bafb38c,37.2257333830436,-80.4436883594804,41,2574.66
59d4608c-6241-4306-8f4a-3b4973ae0da9,37.2361886344068,-80.4210827005555,92,5394.27
bc84683a-7924-4c06-be40-bd1ea4716a47,37.2016525090726,-80.3996773302363,26,2350.95
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.2054907504016,-80.4065732900246,206,11691.38
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1650939980205,-80.4180370520375,237,13772
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.2011415482248,-80.4113167769502,126,5861.59
fcc07952-5da0-4344-aa13-e6cfe723656e,37.2318126101382,-80.4102640098491,23,1238.2
f48ca261-05db-42bb-adbe-b89e0f620cf0,37.2390425049688,-80.4268025116207,64,3350.16
eb802992-f6a3-41d9-b1be-64a865871d09,37.2136165030966,-80.4002593696272,56,3249.23
bba5af24-a01c-49e3-a647-8a125e6c79ab,37.2555005404651,-80.4132761307524,70,3823.81
51481b8d-dcd5-447a-b06c-7df6be3571c6,37.2220292521733,-80.4513769120799,65,3360.86
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1652978459178,-80.4295785981166,153,10181.89
51481b8d-dcd5-447a-b06c-7df6be3571c6,37.2269524471136,-80.4405059182946,45,2233.9
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.2214391661548,-80.40532069834,360,22449.14
1aeb7909-aab9-42ac-90d0-67a7ddd5d997,37.237026824774,-80.4210330796858,91,6125.18
4f9c183a-37c9-4ac4-a11e-74ea77a6e777,37.2277302877742,-80.4188484203129,358,18425.75
c5eb855b-bb1f-42d9-9f52-376d07b5085c,37.2411118293471,-80.4266630367436,36,1527.9
e52bcf8a-1dbe-4e8b-9c32-c7ccc3a47868,37.2248938515719,-80.4248766854332,121,6069.44
bc10d5d6-a28a-4e07-84d2-f11d152562a4,37.2251164749334,-80.4093480354159,170,10933.41
bc84683a-7924-4c06-be40-bd1ea4716a47,37.2306176859508,-80.4177218924595,92,6359.85
bc10d5d6-a28a-4e07-84d2-f11d152562a4,37.231403573239,-80.4164719829841,184,11911.68
5b58cb40-617c-4bcc-a293-60964dd6fa59,37.2330705662412,-80.4084186499368,30,1453.2
9d1c1bc0-10f6-4027-8ea7-b854a16d2e0c,37.2429,-80.414471,45,2313.16
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.2055792633044,-80.4067288581567,207,11708.3
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.166421691562,-80.4238212361229,134,9419.12
9d1c1bc0-10f6-4027-8ea7-b854a16d2e0c,37.2352753421828,-80.4206052673224,22,996.58
9885263e-7059-44c1-ab40-68928384f6b4,37.2313472468464,-80.4346560200844,167,7267.55
a302906b-add4-47af-bf26-fe2dcd41641c,37.229801,-80.418638,3,105.45
c55362c0-b8a4-4559-bb46-5a5f05c25088,37.2259560064051,-80.4234162225375,163,8315.81
0446bbaf-909f-4b61-9154-3c47264af370,37.2315430481162,-80.4221287621336,6,249.74
f48ca261-05db-42bb-adbe-b89e0f620cf0,37.2295568722222,-80.419095183557,114,4866.19
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.2026167632709,-80.3993527829261,62,3994.92
59d4608c-6241-4306-8f4a-3b4973ae0da9,37.2295287090259,-80.421266431884,127,6567.01
497c4895-853b-43b3-b572-3d12f316afe6,37.2116933591183,-80.3931287165361,141,5629.11
e52bcf8a-1dbe-4e8b-9c32-c7ccc3a47868,37.2313499290556,-80.4287699120504,107,5264.62
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.2202898395234,-80.4040050747398,356,22276.12
1aeb7909-aab9-42ac-90d0-67a7ddd5d997,37.2352753421828,-80.420606608427,24,997.09
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.207751852736,-80.4199387383424,253,13947.08
61f2adfb-cc5a-402a-a474-43298556829f,37.2205540371271,-80.4250510290296,106,5134.39
39a0aa5c-58bd-4641-b2a8-cc472157ebd3,37.221626920797,-80.4484506218702,64,3476.77
ba922046-09c3-4ac6-9c34-d52e7c93d497,37.2280642228165,-80.4234631611981,1,72.24
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.213092,-80.425072,77,3351.4
0446bbaf-909f-4b61-9154-3c47264af370,37.2172495554238,-80.4482990770518,110,4842.74
0446bbaf-909f-4b61-9154-3c47264af370,37.2280776338623,-80.4394357168338,41,2076.6
60e8704a-e33a-4b71-84bb-c6b47e56150e,37.2258151904234,-80.4101312404949,136,5707.95
5b58cb40-617c-4bcc-a293-60964dd6fa59,37.2327621121861,-80.4088759666011,25,1400.11
9885263e-7059-44c1-ab40-68928384f6b4,37.2287401395285,-80.4387048148337,157,6804.85
c55362c0-b8a4-4559-bb46-5a5f05c25088,37.2272568778549,-80.4207541299316,169,8600.69
c34a1df3-f0aa-409a-8563-64e4257176a5,37.2058327320715,-80.4188457381037,75,4484.54
822c6443-c856-45db-b645-16f04692cedb,37.2463206795645,-80.4148586341654,133,6057.08
4b61f4ba-c195-4cc5-9855-00e2c9884b61,37.2265460924236,-80.4256585494076,87,4544.44
bc84683a-7924-4c06-be40-bd1ea4716a47,37.1895329469164,-80.4054172578703,12,903.93
497c4895-853b-43b3-b572-3d12f316afe6,37.207859,-80.394054,124,4969.98
bc10d5d6-a28a-4e07-84d2-f11d152562a4,37.2205433082904,-80.4042920711214,33,1998.44
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.21269,-80.425207,80,3401.61
39a0aa5c-58bd-4641-b2a8-cc472157ebd3,37.2266734973594,-80.4248498633414,6,273.54
c5eb855b-bb1f-42d9-9f52-376d07b5085c,37.2313499290556,-80.4287699120504,107,5264.62
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.2024048687461,-80.4120087869172,231,12733.04
aa57cadf-5939-4d86-ad1e-29b6e433aaa4,37.250563934479,-80.4122112937099,82,4928.34
1563593b-056b-480a-b99f-a2da171c5564,37.2221888436192,-80.4061226788832,113,6253.71
9862e5d8-5942-4691-a103-3a1123d132f0,37.2366271756069,-80.4211001349151,40,1440.49
20b39863-2db9-4014-9d04-237b2f1bc1be,37.2324603636539,-80.4238802447248,172,9654.76
c34a1df3-f0aa-409a-8563-64e4257176a5,37.1961070416037,-80.4039420428242,18,1361.48
56ddb11e-f488-48e1-bf6b-7efaf09ab74d,37.2418024982096,-80.4347083231633,48,2573.79
c5eb855b-bb1f-42d9-9f52-376d07b5085c,37.2210140360006,-80.422641064086,138,6592.24
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.2068036917927,-80.3988994895756,333,20680.76
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1866710297269,-80.4097973054526,291,17568.5
02eb564f-2047-432f-875b-0e859bafb38c,37.2304688233416,-80.4210089398032,179,9999.32
bba5af24-a01c-49e3-a647-8a125e6c79ab,37.2499590963101,-80.4123091943448,125,5594.12
eb802992-f6a3-41d9-b1be-64a865871d09,37.221119983263,-80.4050001743436,76,4204.92
1aeb7909-aab9-42ac-90d0-67a7ddd5d997,37.2398418033029,-80.4195203137112,38,1542.8
56ddb11e-f488-48e1-bf6b-7efaf09ab74d,37.2311822909821,-80.428718950076,22,960.99
1327e202-79fd-4bfc-9b07-91089ed9f814,37.2058501664311,-80.3988793730068,112,7203.5
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.2211253476814,-80.4228972150622,18,974.12
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.2259452775684,-80.4102559632216,15,1093.53
1327e202-79fd-4bfc-9b07-91089ed9f814,37.2169156203816,-80.4012410581852,153,9766.9
20b39863-2db9-4014-9d04-237b2f1bc1be,37.2145619818307,-80.4530532928141,73,4293.29
497c4895-853b-43b3-b572-3d12f316afe6,37.210069281463,-80.4010452569154,84,4083.31
1aeb7909-aab9-42ac-90d0-67a7ddd5d997,37.2490927427466,-80.4129207380367,48,2725.07
0446bbaf-909f-4b61-9154-3c47264af370,37.230834944894,-80.4358375332259,34,1630.95
8488832b-cbf2-4ec8-8e31-85e4068c78a8,37.2239497139424,-80.4080592339074,31,1492.23
9862e5d8-5942-4691-a103-3a1123d132f0,37.2460765985296,-80.4143503555268,68,3131.54
8488832b-cbf2-4ec8-8e31-85e4068c78a8,37.2313995499253,-80.4164813707162,201,9123.31
add3910a-81c9-4531-9144-51bfe7ee16ee,37.2385342263302,-80.4355210325432,38,2184.91
497c4895-853b-43b3-b572-3d12f316afe6,37.2093102162665,-80.3987600146985,93,4319.97
602ae1e9-3c7b-4bbf-92f8-22a6ba919378,37.2271308140237,-80.4244596019065,5,210.05
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1766060397986,-80.4176400850797,111,8066.79
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.231449170795,-80.4159784564959,383,23908.93
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.2022895337516,-80.4099394625389,218,12281.47
aa57cadf-5939-4d86-ad1e-29b6e433aaa4,37.2344760438488,-80.419732208236,151,8007.75
b9820139-7857-492d-9a76-c731c5061429,37.2276538448128,-80.4202807200122,170,8661.52
56ddb11e-f488-48e1-bf6b-7efaf09ab74d,37.2360022208692,-80.4210263741628,96,5005.25
eb802992-f6a3-41d9-b1be-64a865871d09,37.2035112800307,-80.3991502761334,18,800.16
02eb564f-2047-432f-875b-0e859bafb38c,37.2182205151451,-80.4534958573279,62,3876.91
822c6443-c856-45db-b645-16f04692cedb,37.2509823591103,-80.4116051144364,47,2965.22
9885263e-7059-44c1-ab40-68928384f6b4,37.2226501835972,-80.450050559643,130,5519.91
af3fbd2c-d927-41a3-9bac-24fe85f83e43,37.2314733106776,-80.4294793563771,24,1198.84
94121bb0-9eab-4c31-b1e5-1d37533d5f94,37.230305208582,-80.4210102809078,103,4934.26
02eb564f-2047-432f-875b-0e859bafb38c,37.2288966668881,-80.4274545214528,12,677.69
8488832b-cbf2-4ec8-8e31-85e4068c78a8,37.2292417126442,-80.4138300069469,15,713.24
8488832b-cbf2-4ec8-8e31-85e4068c78a8,37.2114707357568,-80.393687957149,140,5573.78
20b39863-2db9-4014-9d04-237b2f1bc1be,37.2238491310984,-80.448701408428,47,3069.74
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.2047303441006,-80.4056103769309,203,11569.06
02eb564f-2047-432f-875b-0e859bafb38c,37.2165682742934,-80.4461506275028,91,5082.97
1327e202-79fd-4bfc-9b07-91089ed9f814,37.23131908365,-80.4161903510207,9,380.59
602ae1e9-3c7b-4bbf-92f8-22a6ba919378,37.2329203625274,-80.4247479393928,113,5606.12
1327e202-79fd-4bfc-9b07-91089ed9f814,37.2090594297087,-80.3958417711164,127,7988.48
20b39863-2db9-4014-9d04-237b2f1bc1be,37.2210877967529,-80.4521855981461,51,3513.3
eb802992-f6a3-41d9-b1be-64a865871d09,37.2267633513667,-80.4111652321318,90,5036.55
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.1959286746936,-80.3939159449289,171,9131.56
20b39863-2db9-4014-9d04-237b2f1bc1be,37.2148717769904,-80.4516263575331,77,4464.73
20b39863-2db9-4014-9d04-237b2f1bc1be,37.2163335809906,-80.4457670715908,107,5912.23
5b58cb40-617c-4bcc-a293-60964dd6fa59,37.2348515531332,-80.4090851789168,40,1687.82
60e8704a-e33a-4b71-84bb-c6b47e56150e,37.2081675951581,-80.3976106880671,49,1942.4
bba5af24-a01c-49e3-a647-8a125e6c79ab,37.2345538279148,-80.4198260855571,164,7571.05
4f9c183a-37c9-4ac4-a11e-74ea77a6e777,37.2241991593956,-80.42436706569,15,608.62
1563593b-056b-480a-b99f-a2da171c5564,37.2119293935257,-80.3998033940675,89,4951.3
b9820139-7857-492d-9a76-c731c5061429,37.2271348373374,-80.4244569196973,5,209.5
4f9c183a-37c9-4ac4-a11e-74ea77a6e777,37.210733,-80.424219,284,15232.07
4f9c183a-37c9-4ac4-a11e-74ea77a6e777,37.208366078637,-80.4194438707497,261,14041.54
59d7c53c-fafa-4c5a-9840-bfa25ae03451,37.2352766832874,-80.420606608427,35,1280.28
bba5af24-a01c-49e3-a647-8a125e6c79ab,37.2510051578882,-80.4123319931228,118,5452.56
02eb564f-2047-432f-875b-0e859bafb38c,37.2316905696208,-80.4282830910851,166,9170.4
df2d5768-1175-4473-9e45-f9820df8b6a8,37.2355140587994,-80.420837278416,140,7823.81
a302906b-add4-47af-bf26-fe2dcd41641c,37.2219219638063,-80.4058169070373,35,1793.87
c5eb855b-bb1f-42d9-9f52-376d07b5085c,37.226754,-80.425753,119,5848.67
eb802992-f6a3-41d9-b1be-64a865871d09,37.2107545859071,-80.3954930839236,43,2043.2
805f4df8-bab6-4308-bf75-8458aa951303,37.2374895058566,-80.4208292317885,36,1687.93
ba922046-09c3-4ac6-9c34-d52e7c93d497,37.2463153151462,-80.41485997527,81,4130.78
9f8a2852-98a5-45fd-917b-8e31ba66860c,37.2291505175322,-80.4382528625878,70,2851.47
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.212622,-80.425072,81,3415.75
60e8704a-e33a-4b71-84bb-c6b47e56150e,37.2100665992538,-80.4021664203504,29,1438.56
39a0aa5c-58bd-4641-b2a8-cc472157ebd3,37.2212473881988,-80.4481877653711,65,3524.93
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.2085632210114,-80.4188725601955,256,14084.1
d401a816-6b6a-4642-acd6-9242c1c0f590,37.2087053780976,-80.4182529698761,101,4447.06
1aeb7909-aab9-42ac-90d0-67a7ddd5d997,37.2504687160533,-80.4121469206898,71,4417.28
add3910a-81c9-4531-9144-51bfe7ee16ee,37.2295635777452,-80.4279907302851,18,765.94
d401a816-6b6a-4642-acd6-9242c1c0f590,37.2083848541012,-80.4194438707497,100,4335.81
d401a816-6b6a-4642-acd6-9242c1c0f590,37.2089816456426,-80.4167133818098,106,4612.06
d401a816-6b6a-4642-acd6-9242c1c0f590,37.2092163389454,-80.4169333229621,104,4578.14
f48ca261-05db-42bb-adbe-b89e0f620cf0,37.2348086377864,-80.4258986071288,78,3843.73
d401a816-6b6a-4642-acd6-9242c1c0f590,37.2091519659252,-80.4168072591309,105,4591.39
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1751308247525,-80.4189543675753,267,15892.32
805f4df8-bab6-4308-bf75-8458aa951303,37.2443747368082,-80.421428705539,21,865.78
a302906b-add4-47af-bf26-fe2dcd41641c,37.2131135888764,-80.4001118481226,91,5085.72
0ae66fcd-b23c-4891-b510-c8a474b41982,37.2298814195324,-80.4210599017775,101,4581.13
59d7c53c-fafa-4c5a-9840-bfa25ae03451,37.2351157507369,-80.4209485900968,130,5647.36
60e8704a-e33a-4b71-84bb-c6b47e56150e,37.2110026902558,-80.4053005817712,17,952.32
d401a816-6b6a-4642-acd6-9242c1c0f590,37.2092069512133,-80.4170808444667,103,4565.04
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.2141931780692,-80.4004176199685,45,2693.81
51481b8d-dcd5-447a-b06c-7df6be3571c6,37.2210851145437,-80.4521855981461,67,3487.85
bc10d5d6-a28a-4e07-84d2-f11d152562a4,37.2239711716158,-80.4080793504762,25,1490.79
5b58cb40-617c-4bcc-a293-60964dd6fa59,37.2334326644798,-80.4081624989606,104,4900.94
c55362c0-b8a4-4559-bb46-5a5f05c25088,37.2276538448128,-80.4202807200122,170,8661.52
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.2109289295035,-80.3995914995427,49,3063.94
20b39863-2db9-4014-9d04-237b2f1bc1be,37.2322015304686,-80.4230407132531,174,9734.5
9885263e-7059-44c1-ab40-68928384f6b4,37.2311648566225,-80.4287202911806,179,7826.74
4b61f4ba-c195-4cc5-9855-00e2c9884b61,37.2383572005246,-80.4265973226188,29,1181.66
c5eb855b-bb1f-42d9-9f52-376d07b5085c,37.2402629101433,-80.4271351055583,33,1399.06
4b61f4ba-c195-4cc5-9855-00e2c9884b61,37.227604223943,-80.4264095679766,82,4408.79
df2d5768-1175-4473-9e45-f9820df8b6a8,37.2514799089122,-80.4124325759669,78,4823.43
0446bbaf-909f-4b61-9154-3c47264af370,37.2296655016938,-80.420837278416,218,9343.57
bba5af24-a01c-49e3-a647-8a125e6c79ab,37.2539703401309,-80.4108581191813,58,3306.22
af3fbd2c-d927-41a3-9bac-24fe85f83e43,37.2313539523693,-80.4346439501431,83,4653.94
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.2169343958458,-80.4168729732557,313,16603.57
60e8704a-e33a-4b71-84bb-c6b47e56150e,37.2119293935257,-80.3998033940675,100,3868.45
20b39863-2db9-4014-9d04-237b2f1bc1be,37.2316986162483,-80.432938065108,22,1374.41
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.1826450337556,-80.4105738050088,102,7145.72
1aeb7909-aab9-42ac-90d0-67a7ddd5d997,37.2551974508284,-80.4134947308001,64,3876.79
497c4895-853b-43b3-b572-3d12f316afe6,37.2090741818591,-80.3954810139824,103,4700.61
af3fbd2c-d927-41a3-9bac-24fe85f83e43,37.2327487011402,-80.4245575025414,16,666.21
