service_id,date,exception_type
ff81c36f-1c14-4582-badb-460f6b0bd720,20240725,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240714,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240716,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240703,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240726,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240720,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240803,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240808,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240708,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240718,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231020,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240520,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230914,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231106,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230821,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231116,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231008,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231217,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231011,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240612,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240626,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240210,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230901,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231223,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240519,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230913,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240325,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240409,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240118,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240310,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231224,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240526,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240331,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240326,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230822,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231117,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231018,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240601,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231103,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231205,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240327,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240211,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240419,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231019,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240517,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240502,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240613,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240627,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20230902,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230807,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240410,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240201,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240313,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240521,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240406,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240106,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230823,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230904,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240217,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240314,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240306,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240214,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231023,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231120,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240119,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240315,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240307,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231014,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240111,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20230903,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240628,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231225,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240308,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231107,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240614,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240202,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231108,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240527,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231222,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240218,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240328,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240503,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240422,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240411,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240525,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20230805,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230808,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230915,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231121,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20230812,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240604,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230824,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231226,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240107,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240215,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20230909,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240605,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20230806,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231227,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231024,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231206,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231230,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240124,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231015,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240602,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240112,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240205,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230828,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231231,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240407,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240412,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231013,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240329,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20230910,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230919,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231123,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230829,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240608,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240618,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231124,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240219,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231214,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240129,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231110,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240609,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230907,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230920,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240227,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20230826,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240303,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240615,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20230916,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240413,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240428,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231025,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230831,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231127,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240522,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240506,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230928,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230810,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240416,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240424,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240523,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240125,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231207,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240513,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240130,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20230917,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20230819,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240311,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240220,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231105,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20230827,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240114,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240206,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230830,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240524,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231215,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240417,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240401,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231128,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231113,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240528,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240505,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231115,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231026,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240317,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231021,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240529,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230929,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240131,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240619,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240126,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20230923,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230921,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231228,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231111,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240418,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240115,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240207,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231229,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231218,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240414,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240212,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230811,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240415,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240102,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230908,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231002,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240507,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240402,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20230820,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231209,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240425,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231112,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231208,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240120,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240309,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231210,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231129,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240430,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240221,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231027,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231114,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231003,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231216,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240330,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20230924,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231022,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240620,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230922,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231118,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231201,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230911,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230927,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240420,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230814,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240228,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231007,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231016,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240426,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240510,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231211,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231119,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240213,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240616,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240208,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231104,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230925,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240514,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231204,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240121,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231017,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20230930,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240222,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240229,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231030,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240501,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240622,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240429,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240508,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240512,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240531,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240403,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231220,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240323,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231028,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240603,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240515,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230815,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231004,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240209,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240421,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240103,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240301,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240623,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231221,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231130,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231212,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240104,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240516,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240312,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240116,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231005,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240324,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230926,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240105,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240127,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240629,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231006,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240304,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240223,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240511,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240630,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231125,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231001,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240404,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231219,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240319,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240101,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231009,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230912,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230816,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240305,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240504,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240530,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20231029,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231010,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231101,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240320,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240318,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240509,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240321,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20230817,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240621,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240518,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231213,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240322,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20231031,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240607,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240226,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240610,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240128,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240427,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240611,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240405,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240624,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240117,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240721,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240730,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240729,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240710,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240804,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240717,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240727,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240719,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240711,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240809,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240728,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240731,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240704,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240810,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240709,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240722,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240816,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240801,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240806,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240812,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240706,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240811,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240723,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240813,1
5b4483eb-f9f1-4765-9bbf-e8bc8f2a7fd1,20240817,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240814,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240805,1
ff81c36f-1c14-4582-badb-460f6b0bd720,20240815,1
